Product,Market,Month,Value
626S,Spain,Dec-07,15
626S,Spain,Jan-08,21
626S,Spain,Feb-08,19
626S,Spain,Mar-08,17
626S,Spain,Apr-08,19
626S,Spain,May-08,24
626S,Spain,Jun-08,16
626S,Spain,Jul-08,19
626S,Spain,Aug-08,22
626S,Spain,Sep-08,20
626S,Spain,Oct-08,16
626S,Spain,Nov-08,17
626S,Spain,Dec-08,18
626S,Italy,Jan-07,24
626S,Italy,Feb-07,25
626S,Italy,Mar-07,24
626S,Italy,Apr-07,20
626S,Italy,May-07,24
626S,Italy,Jun-07,21
626S,Italy,Jul-07,22
626S,Italy,Aug-07,17
626S,Italy,Sep-07,21
626S,Italy,Oct-07,25
626S,Italy,Nov-07,18
626S,Italy,Dec-07,22
626S,Italy,Jan-08,26
626S,Italy,Feb-08,25
626S,Italy,Mar-08,19
626S,Italy,Apr-08,28
626S,Italy,May-08,21
626S,Italy,Jun-08,25
626S,Italy,Jul-08,22
626S,Italy,Aug-08,27
626S,Italy,Sep-08,21
626S,Italy,Oct-08,19
626S,Italy,Nov-08,19
626S,Italy,Dec-08,26
626S,China,Jan-07,79
626S,China,Feb-07,71
626S,China,Mar-07,78
626S,China,Apr-07,77
626S,China,May-07,82
626S,China,Jun-07,79
626S,China,Jul-07,80
626S,China,Aug-07,79
626S,China,Sep-07,82
626S,China,Oct-07,84
626S,China,Nov-07,85
626S,China,Dec-07,85
626S,China,Jan-08,81
626S,China,Feb-08,78
626S,China,Mar-08,82
626S,China,Apr-08,85
626S,China,May-08,84
626S,China,Jun-08,89
626S,China,Jul-08,90
626S,China,Aug-08,84
626S,China,Sep-08,89
626S,China,Oct-08,87
626S,China,Nov-08,84
626S,China,Dec-08,89
626S,Japan,Jan-07,83
626S,Japan,Feb-07,85
626S,Japan,Mar-07,86
626S,Japan,Apr-07,87
626S,Japan,May-07,84
626S,Japan,Jun-07,86
626S,Japan,Jul-07,83
626S,Japan,Aug-07,86
626S,Japan,Sep-07,92
626S,Japan,Oct-07,87
626S,Japan,Nov-07,90
626S,Japan,Dec-07,92
626S,Japan,Jan-08,95
626S,Japan,Feb-08,90
626S,Japan,Mar-08,90
626S,Japan,Apr-08,94
626S,Japan,May-08,99
626S,Japan,Jun-08,97
626S,Japan,Jul-08,92
626S,Japan,Aug-08,95
626S,Japan,Sep-08,95
626S,Japan,Oct-08,97
626S,Japan,Nov-08,96
626S,Japan,Dec-08,104
676S,US,Jan-07,47
676S,US,Feb-07,49
676S,US,Mar-07,56
676S,US,Apr-07,56
676S,US,May-07,54
676S,US,Jun-07,57
676S,US,Jul-07,62
676S,US,Aug-07,59
676S,US,Sep-07,64
676S,US,Oct-07,60
676S,US,Nov-07,69
676S,US,Dec-07,68
676S,US,Jan-08,70
676S,US,Feb-08,69
676S,US,Mar-08,75
676S,US,Apr-08,71
676S,US,May-08,79
676S,US,Jun-08,82
676S,US,Jul-08,78
676S,US,Aug-08,83
676S,US,Sep-08,76
676S,US,Oct-08,80
676S,US,Nov-08,85
676S,US,Dec-08,87
676S,Canada,Jan-07,20
676S,Canada,Feb-07,20
676S,Canada,Mar-07,25
676S,Canada,Apr-07,22
676S,Canada,May-07,19
676S,Canada,Jun-07,23
676S,Canada,Jul-07,20
676S,Canada,Aug-07,25
676S,Canada,Sep-07,20
676S,Canada,Oct-07,22
676S,Canada,Nov-07,22
676S,Canada,Dec-07,26
676S,Canada,Jan-08,26
676S,Canada,Feb-08,27
676S,Canada,Mar-08,31
676S,Canada,Apr-08,27
676S,Canada,May-08,34
676S,Canada,Jun-08,32
676S,Canada,Jul-08,29
676S,Canada,Aug-08,28
676S,Canada,Sep-08,31
676S,Canada,Oct-08,29
676S,Canada,Nov-08,29
676S,Canada,Dec-08,31
676S,Brazil,Jan-07,9
676S,Brazil,Feb-07,6
676S,Brazil,Mar-07,11
676S,Brazil,Apr-07,11
676S,Brazil,May-07,8
676S,Brazil,Jun-07,11
676S,Brazil,Jul-07,7
676S,Brazil,Aug-07,11
676S,Brazil,Sep-07,8
676S,Brazil,Oct-07,8
676S,Brazil,Nov-07,13
676S,Brazil,Dec-07,9
676S,Brazil,Jan-08,11
676S,Brazil,Feb-08,13
676S,Brazil,Mar-08,17
676S,Brazil,Apr-08,14
676S,Brazil,May-08,17
676S,Brazil,Jun-08,12
676S,Brazil,Jul-08,17
676S,Brazil,Aug-08,14
676S,Brazil,Sep-08,11
676S,Brazil,Oct-08,18
676S,Brazil,Nov-08,10
676S,Brazil,Dec-08,11
676S,Argentina,Jan-07,91
676S,Argentina,Feb-07,94
676S,Argentina,Mar-07,97
676S,Argentina,Apr-07,100
676S,Argentina,May-07,105
676S,Argentina,Jun-07,104
676S,Argentina,Jul-07,105
676S,Argentina,Aug-07,105
676S,Argentina,Sep-07,111
676S,Argentina,Oct-07,116
676S,Argentina,Nov-07,116
676S,Argentina,Dec-07,113
676S,Argentina,Jan-08,121
676S,Argentina,Feb-08,129
676S,Argentina,Mar-08,136
676S,Argentina,Apr-08,135
676S,Argentina,May-08,143
676S,Argentina,Jun-08,146
676S,Argentina,Jul-08,142
676S,Argentina,Aug-08,145
676S,Argentina,Sep-08,143
676S,Argentina,Oct-08,146
676S,Argentina,Nov-08,151
676S,Argentina,Dec-08,150
676S,UK,Jan-07,28
676S,UK,Feb-07,27
676S,UK,Mar-07,31
676S,UK,Apr-07,37
676S,UK,May-07,32
676S,UK,Jun-07,41
676S,UK,Jul-07,34
676S,UK,Aug-07,34
676S,UK,Sep-07,37
676S,UK,Oct-07,34
676S,UK,Nov-07,34
676S,UK,Dec-07,38
676S,UK,Jan-08,40
676S,UK,Feb-08,43
676S,UK,Mar-08,41
676S,UK,Apr-08,48
676S,UK,May-08,51
676S,UK,Jun-08,51
676S,UK,Jul-08,44
676S,UK,Aug-08,46
676S,UK,Sep-08,49
676S,UK,Oct-08,50
676S,UK,Nov-08,52
676S,UK,Dec-08,46
676S,France,Jan-07,83
676S,France,Feb-07,88
676S,France,Mar-07,85
676S,France,Apr-07,90
676S,France,May-07,93
676S,France,Jun-07,97
676S,France,Jul-07,90
676S,France,Aug-07,91
676S,France,Sep-07,99
676S,France,Oct-07,94
676S,France,Nov-07,101
676S,France,Dec-07,107
676S,France,Jan-08,112
676S,France,Feb-08,120
676S,France,Mar-08,122
676S,France,Apr-08,126
676S,France,May-08,132
676S,France,Jun-08,140
676S,France,Jul-08,128
676S,France,Aug-08,127
676S,France,Sep-08,134
676S,France,Oct-08,129
676S,France,Nov-08,135
676S,France,Dec-08,139
676S,Germany,Jan-07,110
676S,Germany,Feb-07,122
676S,Germany,Mar-07,126
676S,Germany,Apr-07,133
676S,Germany,May-07,139
676S,Germany,Jun-07,142
676S,Germany,Jul-07,127
676S,Germany,Aug-07,133
676S,Germany,Sep-07,130
676S,Germany,Oct-07,137
676S,Germany,Nov-07,146
676S,Germany,Dec-07,151
676S,Germany,Jan-08,163
676S,Germany,Feb-08,166
676S,Germany,Mar-08,174
676S,Germany,Apr-08,182
676S,Germany,May-08,188
676S,Germany,Jun-08,195
676S,Germany,Jul-08,179
676S,Germany,Aug-08,179
676S,Germany,Sep-08,182
676S,Germany,Oct-08,185
676S,Germany,Nov-08,187
676S,Germany,Dec-08,201
676S,Spain,Jan-07,46
676S,Spain,Feb-07,45
676S,Spain,Mar-07,47
676S,Spain,Apr-07,54
676S,Spain,May-07,57
676S,Spain,Jun-07,53
676S,Spain,Jul-07,57
676S,Spain,Aug-07,51
676S,Spain,Sep-07,55
676S,Spain,Oct-07,56
676S,Spain,Nov-07,57
676S,Spain,Dec-07,59
676S,Spain,Jan-08,72
676S,Spain,Feb-08,73
676S,Spain,Mar-08,76
676S,Spain,Apr-08,72
676S,Spain,May-08,75
676S,Spain,Jun-08,76
676S,Spain,Jul-08,72
676S,Spain,Aug-08,70
676S,Spain,Sep-08,73
676S,Spain,Oct-08,74
676S,Spain,Nov-08,81
676S,Spain,Dec-08,82
676S,Italy,Jan-07,104
676S,Italy,Feb-07,115
676S,Italy,Mar-07,120
676S,Italy,Apr-07,123
676S,Italy,May-07,133
676S,Italy,Jun-07,132
676S,Italy,Jul-07,123
676S,Italy,Aug-07,121
676S,Italy,Sep-07,123
676S,Italy,Oct-07,130
676S,Italy,Nov-07,134
676S,Italy,Dec-07,135
676S,Italy,Jan-08,154
676S,Italy,Feb-08,160
676S,Italy,Mar-08,160
676S,Italy,Apr-08,176
676S,Italy,May-08,180
676S,Italy,Jun-08,190
676S,Italy,Jul-08,166
676S,Italy,Aug-08,171
676S,Italy,Sep-08,174
676S,Italy,Oct-08,183
676S,Italy,Nov-08,181
676S,Italy,Dec-08,184
676S,China,Jan-07,58
676S,China,Feb-07,59
676S,China,Mar-07,68
676S,China,Apr-07,70
676S,China,May-07,66
676S,China,Jun-07,73
676S,China,Jul-07,72
676S,China,Aug-07,78
676S,China,Sep-07,79
676S,China,Oct-07,82
676S,China,Nov-07,82
676S,China,Dec-07,82
676S,China,Jan-08,88
676S,China,Feb-08,81
676S,China,Mar-08,91
676S,China,Apr-08,93
676S,China,May-08,89
676S,China,Jun-08,91
676S,China,Jul-08,94
676S,China,Aug-08,102
676S,China,Sep-08,96
676S,China,Oct-08,97
676S,China,Nov-08,107
676S,China,Dec-08,109
676S,Japan,Jan-07,47
676S,Japan,Feb-07,56
676S,Japan,Mar-07,59
676S,Japan,Apr-07,58
676S,Japan,May-07,59
676S,Japan,Jun-07,59
676S,Japan,Jul-07,64
676S,Japan,Aug-07,66
676S,Japan,Sep-07,67
676S,Japan,Oct-07,65
676S,Japan,Nov-07,65
676S,Japan,Dec-07,67
676S,Japan,Jan-08,68
676S,Japan,Feb-08,72
676S,Japan,Mar-08,74
676S,Japan,Apr-08,78
676S,Japan,May-08,77
676S,Japan,Jun-08,81
676S,Japan,Jul-08,81
676S,Japan,Aug-08,80
676S,Japan,Sep-08,89
676S,Japan,Oct-08,89
676S,Japan,Nov-08,83
676S,Japan,Dec-08,87
676RS,US,Jan-07,101
676RS,US,Feb-07,106
676RS,US,Mar-07,116
676RS,US,Apr-07,119
676RS,US,May-07,116
676RS,US,Jun-07,126
676RS,US,Jul-07,124
676RS,US,Aug-07,119
676RS,US,Sep-07,129
676RS,US,Oct-07,134
676RS,US,Nov-07,132
676RS,US,Dec-07,134
676RS,US,Jan-08,148
676RS,US,Feb-08,153
676RS,US,Mar-08,158
676RS,US,Apr-08,162
676RS,US,May-08,157
676RS,US,Jun-08,166
676RS,US,Jul-08,165
676RS,US,Aug-08,164
676RS,US,Sep-08,170
676RS,US,Oct-08,175
676RS,US,Nov-08,176
676RS,US,Dec-08,182
676RS,Canada,Jan-07,16
676RS,Canada,Feb-07,16
676RS,Canada,Mar-07,16
676RS,Canada,Apr-07,19
676RS,Canada,May-07,18
676RS,Canada,Jun-07,14
676RS,Canada,Jul-07,13
676RS,Canada,Aug-07,18
676RS,Canada,Sep-07,19
676RS,Canada,Oct-07,18
676RS,Canada,Nov-07,17
676RS,Canada,Dec-07,18
676RS,Canada,Jan-08,21
676RS,Canada,Feb-08,19
676RS,Canada,Mar-08,14
676RS,Canada,Apr-08,17
676RS,Canada,May-08,18
676RS,Canada,Jun-08,17
676RS,Canada,Jul-08,16
676RS,Canada,Aug-08,22
676RS,Canada,Sep-08,19
676RS,Canada,Oct-08,20
676RS,Canada,Nov-08,24
676RS,Canada,Dec-08,24
676RS,Brazil,Jan-07,58
676RS,Brazil,Feb-07,58
676RS,Brazil,Mar-07,59
676RS,Brazil,Apr-07,64
676RS,Brazil,May-07,61
676RS,Brazil,Jun-07,61
676RS,Brazil,Jul-07,61
676RS,Brazil,Aug-07,63
676RS,Brazil,Sep-07,63
676RS,Brazil,Oct-07,67
676RS,Brazil,Nov-07,66
676RS,Brazil,Dec-07,74
676RS,Brazil,Jan-08,78
676RS,Brazil,Feb-08,74
676RS,Brazil,Mar-08,78
676RS,Brazil,Apr-08,84
676RS,Brazil,May-08,82
676RS,Brazil,Jun-08,89
676RS,Brazil,Jul-08,84
676RS,Brazil,Aug-08,82
676RS,Brazil,Sep-08,88
676RS,Brazil,Oct-08,89
676RS,Brazil,Nov-08,86
676RS,Brazil,Dec-08,92
676RS,Argentina,Jan-07,85
676RS,Argentina,Feb-07,92
676RS,Argentina,Mar-07,90
676RS,Argentina,Apr-07,97
676RS,Argentina,May-07,99
676RS,Argentina,Jun-07,102
676RS,Argentina,Jul-07,94
676RS,Argentina,Aug-07,100
676RS,Argentina,Sep-07,106
676RS,Argentina,Oct-07,108
676RS,Argentina,Nov-07,106
676RS,Argentina,Dec-07,109
676RS,Argentina,Jan-08,116
676RS,Argentina,Feb-08,123
676RS,Argentina,Mar-08,129
676RS,Argentina,Apr-08,130
676RS,Argentina,May-08,128
676RS,Argentina,Jun-08,133
676RS,Argentina,Jul-08,136
676RS,Argentina,Aug-08,135
676RS,Argentina,Sep-08,137
676RS,Argentina,Oct-08,143
676RS,Argentina,Nov-08,140
676RS,Argentina,Dec-08,142
676RS,UK,Jan-07,24
676RS,UK,Feb-07,32
676RS,UK,Mar-07,33
676RS,UK,Apr-07,31
676RS,UK,May-07,31
676RS,UK,Jun-07,38
676RS,UK,Jul-07,30
676RS,UK,Aug-07,36
676RS,UK,Sep-07,35
676RS,UK,Oct-07,32
676RS,UK,Nov-07,36
676RS,UK,Dec-07,34
676RS,UK,Jan-08,38
676RS,UK,Feb-08,40
676RS,UK,Mar-08,41
676RS,UK,Apr-08,44
676RS,UK,May-08,43
676RS,UK,Jun-08,41
676RS,UK,Jul-08,38
676RS,UK,Aug-08,45
676RS,UK,Sep-08,44
676RS,UK,Oct-08,45
676RS,UK,Nov-08,45
676RS,UK,Dec-08,41
676RS,France,Jan-07,35
676RS,France,Feb-07,39
676RS,France,Mar-07,36
676RS,France,Apr-07,38
676RS,France,May-07,42
676RS,France,Jun-07,38
676RS,France,Jul-07,40
676RS,France,Aug-07,39
676RS,France,Sep-07,41
676RS,France,Oct-07,39
676RS,France,Nov-07,40
676RS,France,Dec-07,45
676RS,France,Jan-08,42
676RS,France,Feb-08,47
676RS,France,Mar-08,45
676RS,France,Apr-08,50
676RS,France,May-08,52
676RS,France,Jun-08,59
676RS,France,Jul-08,49
676RS,France,Aug-08,49
676RS,France,Sep-08,56
676RS,France,Oct-08,53
676RS,France,Nov-08,57
676RS,France,Dec-08,50
676RS,Germany,Jan-07,58
676RS,Germany,Feb-07,54
676RS,Germany,Mar-07,59
676RS,Germany,Apr-07,68
676RS,Germany,May-07,62
676RS,Germany,Jun-07,70
676RS,Germany,Jul-07,58
676RS,Germany,Aug-07,67
676RS,Germany,Sep-07,68
676RS,Germany,Oct-07,68
676RS,Germany,Nov-07,68
676RS,Germany,Dec-07,74
676RS,Germany,Jan-08,79
676RS,Germany,Feb-08,81
676RS,Germany,Mar-08,83
676RS,Germany,Apr-08,93
676RS,Germany,May-08,94
676RS,Germany,Jun-08,90
676RS,Germany,Jul-08,82
676RS,Germany,Aug-08,86
676RS,Germany,Sep-08,87
676RS,Germany,Oct-08,89
676RS,Germany,Nov-08,88
676RS,Germany,Dec-08,89
676RS,Spain,Jan-07,64
676RS,Spain,Feb-07,63
676RS,Spain,Mar-07,59
676RS,Spain,Apr-07,64
676RS,Spain,May-07,74
676RS,Spain,Jun-07,75
676RS,Spain,Jul-07,70
676RS,Spain,Aug-07,68
676RS,Spain,Sep-07,68
676RS,Spain,Oct-07,69
676RS,Spain,Nov-07,75
676RS,Spain,Dec-07,73
676RS,Spain,Jan-08,89
676RS,Spain,Feb-08,86
676RS,Spain,Mar-08,85
676RS,Spain,Apr-08,95
676RS,Spain,May-08,95
676RS,Spain,Jun-08,103
676RS,Spain,Jul-08,86
676RS,Spain,Aug-08,92
676RS,Spain,Sep-08,94
676RS,Spain,Oct-08,98
676RS,Spain,Nov-08,96
676RS,Spain,Dec-08,106
676RS,Italy,Jan-07,35
676RS,Italy,Feb-07,39
676RS,Italy,Mar-07,34
676RS,Italy,Apr-07,42
676RS,Italy,May-07,40
676RS,Italy,Jun-07,40
676RS,Italy,Jul-07,34
676RS,Italy,Aug-07,37
676RS,Italy,Sep-07,35
676RS,Italy,Oct-07,39
676RS,Italy,Nov-07,38
676RS,Italy,Dec-07,40
676RS,Italy,Jan-08,50
676RS,Italy,Feb-08,50
676RS,Italy,Mar-08,53
676RS,Italy,Apr-08,51
676RS,Italy,May-08,60
676RS,Italy,Jun-08,57
676RS,Italy,Jul-08,52
676RS,Italy,Aug-08,52
676RS,Italy,Sep-08,54
676RS,Italy,Oct-08,59
676RS,Italy,Nov-08,54
676RS,Italy,Dec-08,54
676RS,China,Jan-07,36
676RS,China,Feb-07,37
676RS,China,Mar-07,39
676RS,China,Apr-07,37
676RS,China,May-07,37
676RS,China,Jun-07,38
676RS,China,Jul-07,46
676RS,China,Aug-07,43
676RS,China,Sep-07,45
676RS,China,Oct-07,42
676RS,China,Nov-07,50
676RS,China,Dec-07,45
676RS,China,Jan-08,53
676RS,China,Feb-08,53
676RS,China,Mar-08,53
676RS,China,Apr-08,52
676RS,China,May-08,57
676RS,China,Jun-08,58
676RS,China,Jul-08,52
676RS,China,Aug-08,59
676RS,China,Sep-08,55
676RS,China,Oct-08,54
676RS,China,Nov-08,64
676RS,China,Dec-08,57
676RS,Japan,Jan-07,72
676RS,Japan,Feb-07,68
676RS,Japan,Mar-07,70
676RS,Japan,Apr-07,78
676RS,Japan,May-07,75
676RS,Japan,Jun-07,84
676RS,Japan,Jul-07,83
676RS,Japan,Aug-07,84
676RS,Japan,Sep-07,89
676RS,Japan,Oct-07,86
676RS,Japan,Nov-07,89
676RS,Japan,Dec-07,96
676RS,Japan,Jan-08,96
676RS,Japan,Feb-08,102
676RS,Japan,Mar-08,99
676RS,Japan,Apr-08,99
676RS,Japan,May-08,109
676RS,Japan,Jun-08,105
676RS,Japan,Jul-08,110
676RS,Japan,Aug-08,117
676RS,Japan,Sep-08,119
676RS,Japan,Oct-08,118
676RS,Japan,Nov-08,123
676RS,Japan,Dec-08,118
900S,US,Jan-07,9
900S,US,Feb-07,14
900S,US,Mar-07,6
900S,US,Apr-07,15
900S,US,May-07,6
900S,US,Jun-07,8
900S,US,Jul-07,14
900S,US,Aug-07,9
900S,US,Sep-07,11
900S,US,Oct-07,5
900S,US,Nov-07,5
900S,US,Dec-07,9
900S,US,Jan-08,8
900S,US,Feb-08,10
900S,US,Mar-08,10
900S,US,Apr-08,7
900S,US,May-08,12
900S,US,Jun-08,13
900S,US,Jul-08,9
900S,US,Aug-08,10
900S,US,Sep-08,6
900S,US,Oct-08,4
900S,US,Nov-08,10
900S,US,Dec-08,9
900S,Canada,Jan-07,105
900S,Canada,Feb-07,97
900S,Canada,Mar-07,102
900S,Canada,Apr-07,96
900S,Canada,May-07,99
900S,Canada,Jun-07,92
900S,Canada,Jul-07,94
900S,Canada,Aug-07,88
900S,Canada,Sep-07,88
900S,Canada,Oct-07,81
900S,Canada,Nov-07,82
900S,Canada,Dec-07,87
900S,Canada,Jan-08,81
900S,Canada,Feb-08,82
900S,Canada,Mar-08,82
900S,Canada,Apr-08,76
900S,Canada,May-08,79
900S,Canada,Jun-08,82
900S,Canada,Jul-08,74
900S,Canada,Aug-08,66
900S,Canada,Sep-08,65
900S,Canada,Oct-08,71
900S,Canada,Nov-08,64
900S,Canada,Dec-08,66
900S,Brazil,Jan-07,37
900S,Brazil,Feb-07,40
900S,Brazil,Mar-07,43
900S,Brazil,Apr-07,35
900S,Brazil,May-07,40
900S,Brazil,Jun-07,40
900S,Brazil,Jul-07,33
900S,Brazil,Aug-07,38
900S,Brazil,Sep-07,30
900S,Brazil,Oct-07,35
900S,Brazil,Nov-07,36
900S,Brazil,Dec-07,30
900S,Brazil,Jan-08,33
900S,Brazil,Feb-08,35
900S,Brazil,Mar-08,31
900S,Brazil,Apr-08,32
900S,Brazil,May-08,27
900S,Brazil,Jun-08,32
900S,Brazil,Jul-08,30
900S,Brazil,Aug-08,25
900S,Brazil,Sep-08,24
900S,Brazil,Oct-08,29
900S,Brazil,Nov-08,27
900S,Brazil,Dec-08,23
900S,Argentina,Jan-07,35
900S,Argentina,Feb-07,34
900S,Argentina,Mar-07,35
900S,Argentina,Apr-07,36
900S,Argentina,May-07,33
900S,Argentina,Jun-07,38
900S,Argentina,Jul-07,33
900S,Argentina,Aug-07,29
900S,Argentina,Sep-07,27
900S,Argentina,Oct-07,31
900S,Argentina,Nov-07,28
900S,Argentina,Dec-07,33
900S,Argentina,Jan-08,31
900S,Argentina,Feb-08,29
900S,Argentina,Mar-08,26
900S,Argentina,Apr-08,25
900S,Argentina,May-08,25
900S,Argentina,Jun-08,29
900S,Argentina,Jul-08,27
900S,Argentina,Aug-08,30
900S,Argentina,Sep-08,29
900S,Argentina,Oct-08,27
900S,Argentina,Nov-08,27
900S,Argentina,Dec-08,25
900S,UK,Jan-07,115
900S,UK,Feb-07,107
900S,UK,Mar-07,111
900S,UK,Apr-07,106
900S,UK,May-07,108
900S,UK,Jun-07,107
900S,UK,Jul-07,97
900S,UK,Aug-07,91
900S,UK,Sep-07,91
900S,UK,Oct-07,88
900S,UK,Nov-07,91
900S,UK,Dec-07,84
900S,UK,Jan-08,98
900S,UK,Feb-08,89
900S,UK,Mar-08,89
900S,UK,Apr-08,96
900S,UK,May-08,86
900S,UK,Jun-08,88
900S,UK,Jul-08,76
900S,UK,Aug-08,79
900S,UK,Sep-08,73
900S,UK,Oct-08,68
900S,UK,Nov-08,70
900S,UK,Dec-08,73
900S,France,Jan-07,41
900S,France,Feb-07,37
900S,France,Mar-07,44
900S,France,Apr-07,46
900S,France,May-07,43
900S,France,Jun-07,42
900S,France,Jul-07,30
900S,France,Aug-07,32
900S,France,Sep-07,35
900S,France,Oct-07,36
900S,France,Nov-07,32
900S,France,Dec-07,35
900S,France,Jan-08,37
900S,France,Feb-08,38
900S,France,Mar-08,33
900S,France,Apr-08,32
900S,France,May-08,33
900S,France,Jun-08,38
900S,France,Jul-08,28
900S,France,Aug-08,28
900S,France,Sep-08,31
900S,France,Oct-08,28
900S,France,Nov-08,27
900S,France,Dec-08,22
900S,Germany,Jan-07,43
900S,Germany,Feb-07,35
900S,Germany,Mar-07,39
900S,Germany,Apr-07,35
900S,Germany,May-07,36
900S,Germany,Jun-07,34
900S,Germany,Jul-07,30
900S,Germany,Aug-07,35
900S,Germany,Sep-07,34
900S,Germany,Oct-07,30
900S,Germany,Nov-07,35
900S,Germany,Dec-07,32
900S,Germany,Jan-08,35
900S,Germany,Feb-08,28
900S,Germany,Mar-08,36
900S,Germany,Apr-08,36
900S,Germany,May-08,29
900S,Germany,Jun-08,30
900S,Germany,Jul-08,32
900S,Germany,Aug-08,24
900S,Germany,Sep-08,26
900S,Germany,Oct-08,31
900S,Germany,Nov-08,29
900S,Germany,Dec-08,24
900S,Spain,Jan-07,59
900S,Spain,Feb-07,61
900S,Spain,Mar-07,60
900S,Spain,Apr-07,61
900S,Spain,May-07,54
900S,Spain,Jun-07,55
900S,Spain,Jul-07,48
900S,Spain,Aug-07,53
900S,Spain,Sep-07,48
900S,Spain,Oct-07,47
900S,Spain,Nov-07,46
900S,Spain,Dec-07,47
900S,Spain,Jan-08,44
900S,Spain,Feb-08,48
900S,Spain,Mar-08,51
900S,Spain,Apr-08,45
900S,Spain,May-08,44
900S,Spain,Jun-08,51
900S,Spain,Jul-08,45
900S,Spain,Aug-08,35
900S,Spain,Sep-08,37
900S,Spain,Oct-08,37
900S,Spain,Nov-08,41
900S,Spain,Dec-08,32
900S,Italy,Jan-07,22
900S,Italy,Feb-07,24
900S,Italy,Mar-07,22
900S,Italy,Apr-07,19
900S,Italy,May-07,21
900S,Italy,Jun-07,19
900S,Italy,Jul-07,16
900S,Italy,Aug-07,19
900S,Italy,Sep-07,17
900S,Italy,Oct-07,20
900S,Italy,Nov-07,17
900S,Italy,Dec-07,20
900S,Italy,Jan-08,22
900S,Italy,Feb-08,24
900S,Italy,Mar-08,18
900S,Italy,Apr-08,21
900S,Italy,May-08,22
900S,Italy,Jun-08,17
900S,Italy,Jul-08,15
900S,Italy,Aug-08,20
900S,Italy,Sep-08,12
900S,Italy,Oct-08,21
900S,Italy,Nov-08,16
900S,Italy,Dec-08,20
900S,China,Jan-07,13
900S,China,Feb-07,12
900S,China,Mar-07,16
900S,China,Apr-07,9
900S,China,May-07,10
900S,China,Jun-07,11
900S,China,Jul-07,10
900S,China,Aug-07,9
900S,China,Sep-07,11
900S,China,Oct-07,9
900S,China,Nov-07,13
900S,China,Dec-07,11
900S,China,Jan-08,10
900S,China,Feb-08,9
900S,China,Mar-08,7
900S,China,Apr-08,13
900S,China,May-08,12
900S,China,Jun-08,13
900S,China,Jul-08,10
900S,China,Aug-08,9
900S,China,Sep-08,12
900S,China,Oct-08,15
900S,China,Nov-08,8
900S,China,Dec-08,8
900S,Japan,Jan-07,39
900S,Japan,Feb-07,38
900S,Japan,Mar-07,37
900S,Japan,Apr-07,35
900S,Japan,May-07,36
900S,Japan,Jun-07,32
900S,Japan,Jul-07,41
900S,Japan,Aug-07,37
900S,Japan,Sep-07,33
900S,Japan,Oct-07,36
900S,Japan,Nov-07,33
900S,Japan,Dec-07,32
900S,Japan,Jan-08,29
900S,Japan,Feb-08,32
900S,Japan,Mar-08,34
900S,Japan,Apr-08,27
900S,Japan,May-08,29
900S,Japan,Jun-08,32
900S,Japan,Jul-08,27
900S,Japan,Aug-08,33
900S,Japan,Sep-08,28
900S,Japan,Oct-08,24
900S,Japan,Nov-08,30
900S,Japan,Dec-08,31
929S,US,Jan-07,107
929S,US,Feb-07,106
929S,US,Mar-07,107
929S,US,Apr-07,101
929S,US,May-07,103
929S,US,Jun-07,108
929S,US,Jul-07,103
929S,US,Aug-07,104
929S,US,Sep-07,107
929S,US,Oct-07,106
929S,US,Nov-07,107
929S,US,Dec-07,108
929S,US,Jan-08,113
929S,US,Feb-08,113
929S,US,Mar-08,118
929S,US,Apr-08,121
929S,US,May-08,119
929S,US,Jun-08,117
929S,US,Jul-08,111
929S,US,Aug-08,112
929S,US,Sep-08,113
929S,US,Oct-08,119
929S,US,Nov-08,118
929S,US,Dec-08,124
929S,Canada,Jan-07,42
929S,Canada,Feb-07,40
929S,Canada,Mar-07,45
929S,Canada,Apr-07,44
929S,Canada,May-07,42
929S,Canada,Jun-07,38
929S,Canada,Jul-07,44
929S,Canada,Aug-07,43
929S,Canada,Sep-07,42
929S,Canada,Oct-07,45
929S,Canada,Nov-07,38
929S,Canada,Dec-07,46
929S,Canada,Jan-08,45
929S,Canada,Feb-08,42
929S,Canada,Mar-08,48
929S,Canada,Apr-08,43
929S,Canada,May-08,43
929S,Canada,Jun-08,49
929S,Canada,Jul-08,48
929S,Canada,Aug-08,42
929S,Canada,Sep-08,45
929S,Canada,Oct-08,48
929S,Canada,Nov-08,50
929S,Canada,Dec-08,47
929S,Brazil,Jan-07,15
929S,Brazil,Feb-07,10
929S,Brazil,Mar-07,8
929S,Brazil,Apr-07,17
929S,Brazil,May-07,16
929S,Brazil,Jun-07,12
929S,Brazil,Jul-07,7
929S,Brazil,Aug-07,15
929S,Brazil,Sep-07,9
929S,Brazil,Oct-07,11
929S,Brazil,Nov-07,15
929S,Brazil,Dec-07,8
929S,Brazil,Jan-08,9
929S,Brazil,Feb-08,14
929S,Brazil,Mar-08,16
929S,Brazil,Apr-08,13
929S,Brazil,May-08,10
929S,Brazil,Jun-08,10
929S,Brazil,Jul-08,12
929S,Brazil,Aug-08,10
929S,Brazil,Sep-08,13
929S,Brazil,Oct-08,12
929S,Brazil,Nov-08,17
929S,Brazil,Dec-08,18
929S,Argentina,Jan-07,11
929S,Argentina,Feb-07,6
929S,Argentina,Mar-07,7
929S,Argentina,Apr-07,12
929S,Argentina,May-07,8
