Product,Market,Month,Value
626S,Spain,Dec-07,766
626S,Spain,Jan-08,795
626S,Spain,Feb-08,786
626S,Spain,Mar-08,756
626S,Spain,Apr-08,760
626S,Spain,May-08,783
626S,Spain,Jun-08,757
626S,Spain,Jul-08,767
626S,Spain,Aug-08,766
626S,Spain,Sep-08,758
626S,Spain,Oct-08,775
626S,Spain,Nov-08,783
626S,Spain,Dec-08,773
626S,Italy,Jan-07,767
626S,Italy,Feb-07,762
626S,Italy,Mar-07,793
626S,Italy,Apr-07,788
626S,Italy,May-07,792
626S,Italy,Jun-07,786
626S,Italy,Jul-07,768
626S,Italy,Aug-07,752
626S,Italy,Sep-07,794
626S,Italy,Oct-07,772
626S,Italy,Nov-07,760
626S,Italy,Dec-07,754
626S,Italy,Jan-08,760
626S,Italy,Feb-08,798
626S,Italy,Mar-08,749
626S,Italy,Apr-08,750
626S,Italy,May-08,784
626S,Italy,Jun-08,757
626S,Italy,Jul-08,797
626S,Italy,Aug-08,773
626S,Italy,Sep-08,793
626S,Italy,Oct-08,782
626S,Italy,Nov-08,762
626S,Italy,Dec-08,752
626S,China,Jan-07,794
626S,China,Feb-07,776
626S,China,Mar-07,786
626S,China,Apr-07,767
626S,China,May-07,792
626S,China,Jun-07,797
626S,China,Jul-07,784
626S,China,Aug-07,750
626S,China,Sep-07,765
626S,China,Oct-07,793
626S,China,Nov-07,762
626S,China,Dec-07,780
626S,China,Jan-08,778
626S,China,Feb-08,793
626S,China,Mar-08,783
626S,China,Apr-08,771
626S,China,May-08,771
626S,China,Jun-08,783
626S,China,Jul-08,789
626S,China,Aug-08,779
626S,China,Sep-08,778
626S,China,Oct-08,750
626S,China,Nov-08,778
626S,China,Dec-08,762
626S,Japan,Jan-07,788
626S,Japan,Feb-07,753
626S,Japan,Mar-07,750
626S,Japan,Apr-07,788
626S,Japan,May-07,765
626S,Japan,Jun-07,782
626S,Japan,Jul-07,775
626S,Japan,Aug-07,790
626S,Japan,Sep-07,772
626S,Japan,Oct-07,751
626S,Japan,Nov-07,755
626S,Japan,Dec-07,776
626S,Japan,Jan-08,794
626S,Japan,Feb-08,787
626S,Japan,Mar-08,763
626S,Japan,Apr-08,760
626S,Japan,May-08,797
626S,Japan,Jun-08,763
626S,Japan,Jul-08,788
626S,Japan,Aug-08,787
626S,Japan,Sep-08,771
626S,Japan,Oct-08,761
626S,Japan,Nov-08,770
626S,Japan,Dec-08,791
676S,US,Jan-07,990
676S,US,Feb-07,1010
676S,US,Mar-07,1009
676S,US,Apr-07,994
676S,US,May-07,1031
676S,US,Jun-07,996
676S,US,Jul-07,1036
676S,US,Aug-07,989
676S,US,Sep-07,1009
676S,US,Oct-07,1018
676S,US,Nov-07,1001
676S,US,Dec-07,1010
676S,US,Jan-08,1033
676S,US,Feb-08,1007
676S,US,Mar-08,991
676S,US,Apr-08,996
676S,US,May-08,1007
676S,US,Jun-08,1008
676S,US,Jul-08,991
676S,US,Aug-08,1009
676S,US,Sep-08,999
676S,US,Oct-08,1028
676S,US,Nov-08,1011
676S,US,Dec-08,993
676S,Canada,Jan-07,1007
676S,Canada,Feb-07,1007
676S,Canada,Mar-07,1002
676S,Canada,Apr-07,1003
676S,Canada,May-07,1022
676S,Canada,Jun-07,1038
676S,Canada,Jul-07,1019
676S,Canada,Aug-07,1022
676S,Canada,Sep-07,1027
676S,Canada,Oct-07,1035
676S,Canada,Nov-07,1027
676S,Canada,Dec-07,1001
676S,Canada,Jan-08,1017
676S,Canada,Feb-08,1017
676S,Canada,Mar-08,1015
676S,Canada,Apr-08,1009
676S,Canada,May-08,1008
676S,Canada,Jun-08,1009
676S,Canada,Jul-08,1037
676S,Canada,Aug-08,1011
676S,Canada,Sep-08,1010
676S,Canada,Oct-08,1011
676S,Canada,Nov-08,1033
676S,Canada,Dec-08,1017
676S,Brazil,Jan-07,994
676S,Brazil,Feb-07,1017
676S,Brazil,Mar-07,997
676S,Brazil,Apr-07,1023
676S,Brazil,May-07,1038
676S,Brazil,Jun-07,1021
676S,Brazil,Jul-07,996
676S,Brazil,Aug-07,1004
676S,Brazil,Sep-07,1004
676S,Brazil,Oct-07,1006
676S,Brazil,Nov-07,1016
676S,Brazil,Dec-07,1024
676S,Brazil,Jan-08,1029
676S,Brazil,Feb-08,997
676S,Brazil,Mar-08,1035
676S,Brazil,Apr-08,1030
676S,Brazil,May-08,1020
676S,Brazil,Jun-08,1017
676S,Brazil,Jul-08,1010
676S,Brazil,Aug-08,1029
676S,Brazil,Sep-08,1008
676S,Brazil,Oct-08,1028
676S,Brazil,Nov-08,1006
676S,Brazil,Dec-08,1028
676S,Argentina,Jan-07,992
676S,Argentina,Feb-07,1024
676S,Argentina,Mar-07,1016
676S,Argentina,Apr-07,1014
676S,Argentina,May-07,1030
676S,Argentina,Jun-07,992
676S,Argentina,Jul-07,1035
676S,Argentina,Aug-07,1037
676S,Argentina,Sep-07,1027
676S,Argentina,Oct-07,1020
676S,Argentina,Nov-07,1003
676S,Argentina,Dec-07,1022
676S,Argentina,Jan-08,1025
676S,Argentina,Feb-08,1030
676S,Argentina,Mar-08,1001
676S,Argentina,Apr-08,1017
676S,Argentina,May-08,991
676S,Argentina,Jun-08,1010
676S,Argentina,Jul-08,1008
676S,Argentina,Aug-08,1032
676S,Argentina,Sep-08,1012
676S,Argentina,Oct-08,992
676S,Argentina,Nov-08,1000
676S,Argentina,Dec-08,1001
676S,UK,Jan-07,991
676S,UK,Feb-07,994
676S,UK,Mar-07,1032
676S,UK,Apr-07,1012
676S,UK,May-07,1011
676S,UK,Jun-07,1038
676S,UK,Jul-07,1003
676S,UK,Aug-07,997
676S,UK,Sep-07,993
676S,UK,Oct-07,1035
676S,UK,Nov-07,989
676S,UK,Dec-07,1024
676S,UK,Jan-08,1019
676S,UK,Feb-08,1016
676S,UK,Mar-08,1038
676S,UK,Apr-08,1029
676S,UK,May-08,1024
676S,UK,Jun-08,991
676S,UK,Jul-08,997
676S,UK,Aug-08,1014
676S,UK,Sep-08,999
676S,UK,Oct-08,1013
676S,UK,Nov-08,1028
676S,UK,Dec-08,1005
676S,France,Jan-07,991
676S,France,Feb-07,1013
676S,France,Mar-07,1023
676S,France,Apr-07,1011
676S,France,May-07,1016
676S,France,Jun-07,995
676S,France,Jul-07,1035
676S,France,Aug-07,1002
676S,France,Sep-07,1036
676S,France,Oct-07,1016
676S,France,Nov-07,999
676S,France,Dec-07,1031
676S,France,Jan-08,1031
676S,France,Feb-08,989
676S,France,Mar-08,998
676S,France,Apr-08,1025
676S,France,May-08,1032
676S,France,Jun-08,1014
676S,France,Jul-08,1018
676S,France,Aug-08,1009
676S,France,Sep-08,1025
676S,France,Oct-08,1027
676S,France,Nov-08,994
676S,France,Dec-08,1035
676S,Germany,Jan-07,993
676S,Germany,Feb-07,1029
676S,Germany,Mar-07,1014
676S,Germany,Apr-07,1025
676S,Germany,May-07,1012
676S,Germany,Jun-07,992
676S,Germany,Jul-07,994
676S,Germany,Aug-07,989
676S,Germany,Sep-07,1009
676S,Germany,Oct-07,1017
676S,Germany,Nov-07,1021
676S,Germany,Dec-07,993
676S,Germany,Jan-08,997
676S,Germany,Feb-08,1023
676S,Germany,Mar-08,1002
676S,Germany,Apr-08,1023
676S,Germany,May-08,1008
676S,Germany,Jun-08,1002
676S,Germany,Jul-08,1036
676S,Germany,Aug-08,1027
676S,Germany,Sep-08,1036
676S,Germany,Oct-08,1003
676S,Germany,Nov-08,1035
676S,Germany,Dec-08,994
676S,Spain,Jan-07,1024
676S,Spain,Feb-07,1007
676S,Spain,Mar-07,1015
676S,Spain,Apr-07,998
676S,Spain,May-07,991
676S,Spain,Jun-07,1022
676S,Spain,Jul-07,1022
676S,Spain,Aug-07,1009
676S,Spain,Sep-07,1013
676S,Spain,Oct-07,1012
676S,Spain,Nov-07,990
676S,Spain,Dec-07,989
676S,Spain,Jan-08,1034
676S,Spain,Feb-08,1003
676S,Spain,Mar-08,1001
676S,Spain,Apr-08,1020
676S,Spain,May-08,1013
676S,Spain,Jun-08,1026
676S,Spain,Jul-08,1000
676S,Spain,Aug-08,1038
676S,Spain,Sep-08,992
676S,Spain,Oct-08,1037
676S,Spain,Nov-08,1010
676S,Spain,Dec-08,1012
676S,Italy,Jan-07,991
676S,Italy,Feb-07,1031
676S,Italy,Mar-07,1029
676S,Italy,Apr-07,996
676S,Italy,May-07,1007
676S,Italy,Jun-07,1005
676S,Italy,Jul-07,999
676S,Italy,Aug-07,999
676S,Italy,Sep-07,1036
676S,Italy,Oct-07,996
676S,Italy,Nov-07,1032
676S,Italy,Dec-07,1037
676S,Italy,Jan-08,1010
676S,Italy,Feb-08,993
676S,Italy,Mar-08,1010
676S,Italy,Apr-08,1021
676S,Italy,May-08,1004
676S,Italy,Jun-08,1020
676S,Italy,Jul-08,1004
676S,Italy,Aug-08,1003
676S,Italy,Sep-08,1007
676S,Italy,Oct-08,989
676S,Italy,Nov-08,1000
676S,Italy,Dec-08,1014
676S,China,Jan-07,1026
676S,China,Feb-07,1018
676S,China,Mar-07,997
676S,China,Apr-07,1038
676S,China,May-07,1022
676S,China,Jun-07,1029
676S,China,Jul-07,1000
676S,China,Aug-07,1003
676S,China,Sep-07,1008
676S,China,Oct-07,1015
676S,China,Nov-07,1036
676S,China,Dec-07,1013
676S,China,Jan-08,1026
676S,China,Feb-08,1013
676S,China,Mar-08,1029
676S,China,Apr-08,1031
676S,China,May-08,1004
676S,China,Jun-08,1009
676S,China,Jul-08,1035
676S,China,Aug-08,995
676S,China,Sep-08,1000
676S,China,Oct-08,1023
676S,China,Nov-08,989
676S,China,Dec-08,989
676S,Japan,Jan-07,1031
676S,Japan,Feb-07,1034
676S,Japan,Mar-07,1026
676S,Japan,Apr-07,1009
676S,Japan,May-07,1016
676S,Japan,Jun-07,989
676S,Japan,Jul-07,1006
676S,Japan,Aug-07,1004
676S,Japan,Sep-07,1017
676S,Japan,Oct-07,1033
676S,Japan,Nov-07,1028
676S,Japan,Dec-07,1021
676S,Japan,Jan-08,1012
676S,Japan,Feb-08,991
676S,Japan,Mar-08,990
676S,Japan,Apr-08,992
676S,Japan,May-08,1030
676S,Japan,Jun-08,1015
676S,Japan,Jul-08,995
676S,Japan,Aug-08,1000
676S,Japan,Sep-08,992
676S,Japan,Oct-08,1003
676S,Japan,Nov-08,991
676S,Japan,Dec-08,1006
676RS,US,Jan-07,1015
676RS,US,Feb-07,1006
676RS,US,Mar-07,977
676RS,US,Apr-07,1004
676RS,US,May-07,1003
676RS,US,Jun-07,998
676RS,US,Jul-07,999
676RS,US,Aug-07,981
676RS,US,Sep-07,1019
676RS,US,Oct-07,998
676RS,US,Nov-07,1011
676RS,US,Dec-07,992
676RS,US,Jan-08,982
676RS,US,Feb-08,1005
676RS,US,Mar-08,980
676RS,US,Apr-08,975
676RS,US,May-08,978
676RS,US,Jun-08,1001
676RS,US,Jul-08,973
676RS,US,Aug-08,998
676RS,US,Sep-08,1009
676RS,US,Oct-08,994
676RS,US,Nov-08,971
676RS,US,Dec-08,990
676RS,Canada,Jan-07,1004
676RS,Canada,Feb-07,1003
676RS,Canada,Mar-07,973
676RS,Canada,Apr-07,1001
676RS,Canada,May-07,1015
676RS,Canada,Jun-07,990
676RS,Canada,Jul-07,1004
676RS,Canada,Aug-07,973
676RS,Canada,Sep-07,984
676RS,Canada,Oct-07,997
676RS,Canada,Nov-07,983
676RS,Canada,Dec-07,992
676RS,Canada,Jan-08,970
676RS,Canada,Feb-08,988
676RS,Canada,Mar-08,1015
676RS,Canada,Apr-08,1012
676RS,Canada,May-08,991
676RS,Canada,Jun-08,1015
676RS,Canada,Jul-08,987
676RS,Canada,Aug-08,1005
676RS,Canada,Sep-08,971
676RS,Canada,Oct-08,1002
676RS,Canada,Nov-08,1004
676RS,Canada,Dec-08,992
676RS,Brazil,Jan-07,995
676RS,Brazil,Feb-07,973
676RS,Brazil,Mar-07,997
676RS,Brazil,Apr-07,1009
676RS,Brazil,May-07,1013
676RS,Brazil,Jun-07,997
676RS,Brazil,Jul-07,1004
676RS,Brazil,Aug-07,978
676RS,Brazil,Sep-07,987
676RS,Brazil,Oct-07,1014
676RS,Brazil,Nov-07,995
676RS,Brazil,Dec-07,1007
676RS,Brazil,Jan-08,1016
676RS,Brazil,Feb-08,996
676RS,Brazil,Mar-08,974
676RS,Brazil,Apr-08,975
676RS,Brazil,May-08,974
676RS,Brazil,Jun-08,970
676RS,Brazil,Jul-08,1006
676RS,Brazil,Aug-08,993
676RS,Brazil,Sep-08,995
676RS,Brazil,Oct-08,1010
676RS,Brazil,Nov-08,990
676RS,Brazil,Dec-08,1004
676RS,Argentina,Jan-07,972
676RS,Argentina,Feb-07,970
676RS,Argentina,Mar-07,980
676RS,Argentina,Apr-07,988
676RS,Argentina,May-07,993
676RS,Argentina,Jun-07,1014
676RS,Argentina,Jul-07,990
676RS,Argentina,Aug-07,971
676RS,Argentina,Sep-07,1015
676RS,Argentina,Oct-07,990
676RS,Argentina,Nov-07,1012
676RS,Argentina,Dec-07,984
676RS,Argentina,Jan-08,1019
676RS,Argentina,Feb-08,1011
676RS,Argentina,Mar-08,993
676RS,Argentina,Apr-08,1006
676RS,Argentina,May-08,984
676RS,Argentina,Jun-08,974
676RS,Argentina,Jul-08,990
676RS,Argentina,Aug-08,973
676RS,Argentina,Sep-08,1004
676RS,Argentina,Oct-08,997
676RS,Argentina,Nov-08,1009
676RS,Argentina,Dec-08,997
676RS,UK,Jan-07,978
676RS,UK,Feb-07,1012
676RS,UK,Mar-07,978
676RS,UK,Apr-07,1006
676RS,UK,May-07,1014
676RS,UK,Jun-07,973
676RS,UK,Jul-07,1002
676RS,UK,Aug-07,971
676RS,UK,Sep-07,1008
676RS,UK,Oct-07,1011
676RS,UK,Nov-07,983
676RS,UK,Dec-07,1003
676RS,UK,Jan-08,976
676RS,UK,Feb-08,977
676RS,UK,Mar-08,1012
676RS,UK,Apr-08,1017
676RS,UK,May-08,1004
676RS,UK,Jun-08,989
676RS,UK,Jul-08,1013
676RS,UK,Aug-08,1006
676RS,UK,Sep-08,997
676RS,UK,Oct-08,1002
676RS,UK,Nov-08,1017
676RS,UK,Dec-08,983
676RS,France,Jan-07,988
676RS,France,Feb-07,975
676RS,France,Mar-07,974
676RS,France,Apr-07,1010
676RS,France,May-07,1011
676RS,France,Jun-07,1000
676RS,France,Jul-07,1016
676RS,France,Aug-07,980
676RS,France,Sep-07,979
676RS,France,Oct-07,1016
676RS,France,Nov-07,1002
676RS,France,Dec-07,979
676RS,France,Jan-08,982
676RS,France,Feb-08,973
676RS,France,Mar-08,996
676RS,France,Apr-08,1017
676RS,France,May-08,997
676RS,France,Jun-08,990
676RS,France,Jul-08,1006
676RS,France,Aug-08,987
676RS,France,Sep-08,981
676RS,France,Oct-08,982
676RS,France,Nov-08,981
676RS,France,Dec-08,1008
676RS,Germany,Jan-07,1006
676RS,Germany,Feb-07,980
676RS,Germany,Mar-07,987
676RS,Germany,Apr-07,992
676RS,Germany,May-07,986
676RS,Germany,Jun-07,1011
676RS,Germany,Jul-07,986
676RS,Germany,Aug-07,1009
676RS,Germany,Sep-07,996
676RS,Germany,Oct-07,1010
676RS,Germany,Nov-07,981
676RS,Germany,Dec-07,1005
676RS,Germany,Jan-08,998
676RS,Germany,Feb-08,986
676RS,Germany,Mar-08,977
676RS,Germany,Apr-08,977
676RS,Germany,May-08,1017
676RS,Germany,Jun-08,987
676RS,Germany,Jul-08,977
676RS,Germany,Aug-08,988
676RS,Germany,Sep-08,1019
676RS,Germany,Oct-08,1008
676RS,Germany,Nov-08,1010
676RS,Germany,Dec-08,1016
676RS,Spain,Jan-07,1010
676RS,Spain,Feb-07,970
676RS,Spain,Mar-07,997
676RS,Spain,Apr-07,1008
676RS,Spain,May-07,975
676RS,Spain,Jun-07,997
676RS,Spain,Jul-07,993
676RS,Spain,Aug-07,1001
676RS,Spain,Sep-07,1010
676RS,Spain,Oct-07,987
676RS,Spain,Nov-07,1003
676RS,Spain,Dec-07,976
676RS,Spain,Jan-08,980
676RS,Spain,Feb-08,1012
676RS,Spain,Mar-08,974
676RS,Spain,Apr-08,991
676RS,Spain,May-08,988
676RS,Spain,Jun-08,975
676RS,Spain,Jul-08,983
676RS,Spain,Aug-08,994
676RS,Spain,Sep-08,979
676RS,Spain,Oct-08,987
676RS,Spain,Nov-08,1006
676RS,Spain,Dec-08,973
676RS,Italy,Jan-07,983
676RS,Italy,Feb-07,1010
676RS,Italy,Mar-07,994
676RS,Italy,Apr-07,1019
676RS,Italy,May-07,988
676RS,Italy,Jun-07,1001
676RS,Italy,Jul-07,995
676RS,Italy,Aug-07,985
676RS,Italy,Sep-07,978
676RS,Italy,Oct-07,1016
676RS,Italy,Nov-07,986
676RS,Italy,Dec-07,990
676RS,Italy,Jan-08,985
676RS,Italy,Feb-08,1008
676RS,Italy,Mar-08,1019
676RS,Italy,Apr-08,975
676RS,Italy,May-08,987
676RS,Italy,Jun-08,986
676RS,Italy,Jul-08,986
676RS,Italy,Aug-08,988
676RS,Italy,Sep-08,973
676RS,Italy,Oct-08,982
676RS,Italy,Nov-08,980
676RS,Italy,Dec-08,1004
676RS,China,Jan-07,999
676RS,China,Feb-07,982
676RS,China,Mar-07,996
676RS,China,Apr-07,999
676RS,China,May-07,995
676RS,China,Jun-07,972
676RS,China,Jul-07,1010
676RS,China,Aug-07,979
676RS,China,Sep-07,973
676RS,China,Oct-07,971
676RS,China,Nov-07,1007
676RS,China,Dec-07,1009
676RS,China,Jan-08,975
676RS,China,Feb-08,1019
676RS,China,Mar-08,983
676RS,China,Apr-08,1015
676RS,China,May-08,995
676RS,China,Jun-08,989
676RS,China,Jul-08,973
676RS,China,Aug-08,996
676RS,China,Sep-08,1019
676RS,China,Oct-08,1003
676RS,China,Nov-08,993
676RS,China,Dec-08,974
676RS,Japan,Jan-07,1003
676RS,Japan,Feb-07,1005
676RS,Japan,Mar-07,985
676RS,Japan,Apr-07,999
676RS,Japan,May-07,988
676RS,Japan,Jun-07,992
676RS,Japan,Jul-07,993
676RS,Japan,Aug-07,983
676RS,Japan,Sep-07,999
676RS,Japan,Oct-07,983
676RS,Japan,Nov-07,1009
676RS,Japan,Dec-07,1001
676RS,Japan,Jan-08,975
676RS,Japan,Feb-08,977
676RS,Japan,Mar-08,984
676RS,Japan,Apr-08,1011
676RS,Japan,May-08,1006
676RS,Japan,Jun-08,995
676RS,Japan,Jul-08,1009
676RS,Japan,Aug-08,970
676RS,Japan,Sep-08,1018
676RS,Japan,Oct-08,983
676RS,Japan,Nov-08,972
676RS,Japan,Dec-08,1011
900S,US,Jan-07,848
900S,US,Feb-07,860
900S,US,Mar-07,882
900S,US,Apr-07,874
900S,US,May-07,876
900S,US,Jun-07,847
900S,US,Jul-07,867
900S,US,Aug-07,872
900S,US,Sep-07,865
900S,US,Oct-07,873
900S,US,Nov-07,871
900S,US,Dec-07,872
900S,US,Jan-08,842
900S,US,Feb-08,872
900S,US,Mar-08,834
900S,US,Apr-08,856
900S,US,May-08,851
900S,US,Jun-08,869
900S,US,Jul-08,871
900S,US,Aug-08,878
900S,US,Sep-08,846
900S,US,Oct-08,865
900S,US,Nov-08,868
900S,US,Dec-08,838
900S,Canada,Jan-07,849
900S,Canada,Feb-07,838
900S,Canada,Mar-07,861
900S,Canada,Apr-07,866
900S,Canada,May-07,834
900S,Canada,Jun-07,853
900S,Canada,Jul-07,866
900S,Canada,Aug-07,880
900S,Canada,Sep-07,864
900S,Canada,Oct-07,864
900S,Canada,Nov-07,845
900S,Canada,Dec-07,879
900S,Canada,Jan-08,867
900S,Canada,Feb-08,864
900S,Canada,Mar-08,852
900S,Canada,Apr-08,865
900S,Canada,May-08,843
900S,Canada,Jun-08,872
900S,Canada,Jul-08,848
900S,Canada,Aug-08,869
900S,Canada,Sep-08,839
900S,Canada,Oct-08,859
900S,Canada,Nov-08,858
900S,Canada,Dec-08,880
900S,Brazil,Jan-07,852
900S,Brazil,Feb-07,874
900S,Brazil,Mar-07,869
900S,Brazil,Apr-07,848
900S,Brazil,May-07,853
900S,Brazil,Jun-07,881
900S,Brazil,Jul-07,840
900S,Brazil,Aug-07,874
900S,Brazil,Sep-07,874
900S,Brazil,Oct-07,856
900S,Brazil,Nov-07,863
900S,Brazil,Dec-07,879
900S,Brazil,Jan-08,845
900S,Brazil,Feb-08,862
900S,Brazil,Mar-08,839
900S,Brazil,Apr-08,874
900S,Brazil,May-08,865
900S,Brazil,Jun-08,874
900S,Brazil,Jul-08,870
900S,Brazil,Aug-08,862
900S,Brazil,Sep-08,843
900S,Brazil,Oct-08,871
900S,Brazil,Nov-08,843
900S,Brazil,Dec-08,883
900S,Argentina,Jan-07,852
900S,Argentina,Feb-07,842
900S,Argentina,Mar-07,859
900S,Argentina,Apr-07,849
900S,Argentina,May-07,852
900S,Argentina,Jun-07,837
900S,Argentina,Jul-07,864
900S,Argentina,Aug-07,840
900S,Argentina,Sep-07,882
900S,Argentina,Oct-07,836
900S,Argentina,Nov-07,882
900S,Argentina,Dec-07,881
900S,Argentina,Jan-08,870
900S,Argentina,Feb-08,851
900S,Argentina,Mar-08,866
900S,Argentina,Apr-08,849
900S,Argentina,May-08,836
900S,Argentina,Jun-08,877
900S,Argentina,Jul-08,839
900S,Argentina,Aug-08,867
900S,Argentina,Sep-08,869
900S,Argentina,Oct-08,840
900S,Argentina,Nov-08,859
900S,Argentina,Dec-08,853
900S,UK,Jan-07,876
900S,UK,Feb-07,880
900S,UK,Mar-07,842
900S,UK,Apr-07,854
900S,UK,May-07,857
900S,UK,Jun-07,862
900S,UK,Jul-07,855
900S,UK,Aug-07,878
900S,UK,Sep-07,851
900S,UK,Oct-07,851
900S,UK,Nov-07,865
900S,UK,Dec-07,873
900S,UK,Jan-08,877
900S,UK,Feb-08,874
900S,UK,Mar-08,874
900S,UK,Apr-08,860
900S,UK,May-08,841
900S,UK,Jun-08,869
900S,UK,Jul-08,869
900S,UK,Aug-08,859
900S,UK,Sep-08,844
900S,UK,Oct-08,847
900S,UK,Nov-08,856
900S,UK,Dec-08,882
900S,France,Jan-07,842
900S,France,Feb-07,867
900S,France,Mar-07,857
900S,France,Apr-07,873
900S,France,May-07,875
900S,France,Jun-07,849
900S,France,Jul-07,883
900S,France,Aug-07,856
900S,France,Sep-07,883
900S,France,Oct-07,840
900S,France,Nov-07,837
900S,France,Dec-07,851
900S,France,Jan-08,849
900S,France,Feb-08,877
900S,France,Mar-08,838
900S,France,Apr-08,880
900S,France,May-08,872
900S,France,Jun-08,873
900S,France,Jul-08,882
900S,France,Aug-08,868
900S,France,Sep-08,862
900S,France,Oct-08,838
900S,France,Nov-08,867
900S,France,Dec-08,837
900S,Germany,Jan-07,874
900S,Germany,Feb-07,863
900S,Germany,Mar-07,869
900S,Germany,Apr-07,865
900S,Germany,May-07,870
900S,Germany,Jun-07,861
900S,Germany,Jul-07,836
900S,Germany,Aug-07,873
900S,Germany,Sep-07,847
900S,Germany,Oct-07,850
900S,Germany,Nov-07,855
900S,Germany,Dec-07,856
900S,Germany,Jan-08,876
900S,Germany,Feb-08,855
900S,Germany,Mar-08,837
900S,Germany,Apr-08,842
900S,Germany,May-08,850
900S,Germany,Jun-08,835
900S,Germany,Jul-08,848
900S,Germany,Aug-08,882
900S,Germany,Sep-08,852
900S,Germany,Oct-08,866
900S,Germany,Nov-08,863
900S,Germany,Dec-08,852
900S,Spain,Jan-07,850
900S,Spain,Feb-07,865
900S,Spain,Mar-07,861
900S,Spain,Apr-07,866
900S,Spain,May-07,851
900S,Spain,Jun-07,869
900S,Spain,Jul-07,846
900S,Spain,Aug-07,856
900S,Spain,Sep-07,858
900S,Spain,Oct-07,842
900S,Spain,Nov-07,875
900S,Spain,Dec-07,846
900S,Spain,Jan-08,870
900S,Spain,Feb-08,844
900S,Spain,Mar-08,846
900S,Spain,Apr-08,846
900S,Spain,May-08,841
900S,Spain,Jun-08,855
900S,Spain,Jul-08,868
900S,Spain,Aug-08,849
900S,Spain,Sep-08,874
900S,Spain,Oct-08,861
900S,Spain,Nov-08,873
900S,Spain,Dec-08,873
900S,Italy,Jan-07,876
900S,Italy,Feb-07,875
900S,Italy,Mar-07,847
900S,Italy,Apr-07,870
900S,Italy,May-07,872
900S,Italy,Jun-07,864
900S,Italy,Jul-07,854
900S,Italy,Aug-07,862
900S,Italy,Sep-07,881
900S,Italy,Oct-07,847
900S,Italy,Nov-07,858
900S,Italy,Dec-07,869
900S,Italy,Jan-08,866
900S,Italy,Feb-08,873
900S,Italy,Mar-08,867
900S,Italy,Apr-08,866
900S,Italy,May-08,837
900S,Italy,Jun-08,842
900S,Italy,Jul-08,863
900S,Italy,Aug-08,846
900S,Italy,Sep-08,861
900S,Italy,Oct-08,843
900S,Italy,Nov-08,859
900S,Italy,Dec-08,873
900S,China,Jan-07,841
900S,China,Feb-07,841
900S,China,Mar-07,852
900S,China,Apr-07,878
900S,China,May-07,866
900S,China,Jun-07,845
900S,China,Jul-07,853
900S,China,Aug-07,853
900S,China,Sep-07,837
900S,China,Oct-07,877
900S,China,Nov-07,839
900S,China,Dec-07,854
900S,China,Jan-08,874
900S,China,Feb-08,850
900S,China,Mar-08,848
900S,China,Apr-08,873
900S,China,May-08,861
900S,China,Jun-08,836
900S,China,Jul-08,876
900S,China,Aug-08,868
900S,China,Sep-08,834
900S,China,Oct-08,854
900S,China,Nov-08,851
900S,China,Dec-08,857
900S,Japan,Jan-07,868
900S,Japan,Feb-07,853
900S,Japan,Mar-07,853
900S,Japan,Apr-07,853
900S,Japan,May-07,846
900S,Japan,Jun-07,841
900S,Japan,Jul-07,878
900S,Japan,Aug-07,849
900S,Japan,Sep-07,876
900S,Japan,Oct-07,877
900S,Japan,Nov-07,844
900S,Japan,Dec-07,860
900S,Japan,Jan-08,838
900S,Japan,Feb-08,883
900S,Japan,Mar-08,872
900S,Japan,Apr-08,855
900S,Japan,May-08,878
900S,Japan,Jun-08,880
900S,Japan,Jul-08,882
900S,Japan,Aug-08,835
900S,Japan,Sep-08,876
900S,Japan,Oct-08,852
900S,Japan,Nov-08,859
900S,Japan,Dec-08,871
929S,US,Jan-07,790
929S,US,Feb-07,755
929S,US,Mar-07,758
929S,US,Apr-07,775
929S,US,May-07,771
929S,US,Jun-07,758
929S,US,Jul-07,765
929S,US,Aug-07,799
929S,US,Sep-07,783
929S,US,Oct-07,761
929S,US,Nov-07,791
929S,US,Dec-07,752
929S,US,Jan-08,751
929S,US,Feb-08,780
929S,US,Mar-08,771
929S,US,Apr-08,794
929S,US,May-08,757
929S,US,Jun-08,793
929S,US,Jul-08,753
929S,US,Aug-08,759
929S,US,Sep-08,767
929S,US,Oct-08,798
929S,US,Nov-08,752
929S,US,Dec-08,780
929S,Canada,Jan-07,770
929S,Canada,Feb-07,794
929S,Canada,Mar-07,795
929S,Canada,Apr-07,766
929S,Canada,May-07,750
929S,Canada,Jun-07,784
929S,Canada,Jul-07,788
929S,Canada,Aug-07,769
929S,Canada,Sep-07,764
929S,Canada,Oct-07,785
929S,Canada,Nov-07,769
929S,Canada,Dec-07,772
929S,Canada,Jan-08,787
929S,Canada,Feb-08,765
929S,Canada,Mar-08,778
929S,Canada,Apr-08,750
929S,Canada,May-08,751
929S,Canada,Jun-08,770
929S,Canada,Jul-08,766
929S,Canada,Aug-08,758
929S,Canada,Sep-08,780
929S,Canada,Oct-08,776
929S,Canada,Nov-08,793
929S,Canada,Dec-08,778
929S,Brazil,Jan-07,780
929S,Brazil,Feb-07,762
929S,Brazil,Mar-07,797
929S,Brazil,Apr-07,770
929S,Brazil,May-07,795
929S,Brazil,Jun-07,798
929S,Brazil,Jul-07,775
929S,Brazil,Aug-07,765
929S,Brazil,Sep-07,758
